STATE_COUNTY,WHITESPER
TX_WINKLER,0.737
TX_WISE,0.887
TX_WOOD,0.887
TX_YOAKUM,0.745
TX_YOUNG,0.903
TX_ZAPATA,0.9359999999999999
TX_ZAVALA,0.882
UT_BEAVER,0.89
UT_BOXELDER,0.9179999999999999
UT_CACHE,0.8909999999999999
UT_CARBON,0.9229999999999999
UT_DAGGETT,0.9590000000000001
UT_DAVIS,0.9
UT_DUCHESNE,0.892
UT_EMERY,0.9390000000000001
UT_GARFIELD,0.941
UT_GRAND,0.89
UT_IRON,0.907
UT_JUAB,0.9590000000000001
UT_KANE,0.9570000000000001
UT_MILLARD,0.8759999999999999
UT_MORGAN,0.975
UT_PIUTE,0.9470000000000001
UT_RICH,0.97
UT_SALTLAKE,0.812
UT_SANJUAN,0.45799999999999996
UT_SANPETE,0.904
UT_SEVIER,0.9490000000000001
UT_SUMMIT,0.905
UT_TOOELE,0.907
UT_UINTAH,0.866
UT_UTAH,0.894
UT_WASATCH,0.904
UT_WASHINGTON,0.897
UT_WAYNE,0.948
UT_WEBER,0.852
VT_ADDISON,0.953
VT_BENNINGTON,0.966
VT_CALEDONIA,0.965
VT_CHITTENDEN,0.925
VT_ESSEX,0.973
VT_FRANKLIN,0.956
VT_GRANDISLE,0.953
VT_LAMOILLE,0.9670000000000001
VT_ORANGE,0.97
VT_ORLEANS,0.966
VT_RUTLAND,0.971
VT_WASHINGTON,0.961
VT_WINDHAM,0.953
VT_WINDSOR,0.963
VA_ACCOMACK,0.653
VA_ALBEMARLE,0.8059999999999999
VA_ALLEGHANY,0.932
VA_AMELIA,0.735
VA_AMHERST,0.767
VA_APPOMATTOX,0.775
VA_ARLINGTON,0.7170000000000001
VA_AUGUSTA,0.934
VA_BATH,0.937
VA_BEDFORD,0.914
VA_BLAND,0.955
VA_BOTETOURT,0.9490000000000001
VA_BRUNSWICK,0.40399999999999997
VA_BUCHANAN,0.966
VA_BUCKINGHAM,0.621
VA_CAMPBELL,0.821
VA_CAROLINE,0.653
VA_CARROLL,0.971
VA_CHARLESCITY,0.409
VA_CHARLOTTE,0.6729999999999999
VA_CHESTERFIELD,0.6829999999999999
VA_CLARKE,0.902
VA_CRAIG,0.987
VA_CULPEPER,0.7509999999999999
VA_CUMBERLAND,0.639
VA_DICKENSON,0.988
VA_DINWIDDIE,0.639
VA_ESSEX,0.5710000000000001
VA_FAIRFAX,0.627
VA_FAUQUIER,0.853
VA_FLOYD,0.9590000000000001
VA_FLUVANNA,0.807
VA_FRANKLIN,0.885
VA_FREDERICK,0.893
VA_GILES,0.9670000000000001
VA_GLOUCESTER,0.872
VA_GOOCHLAND,0.775
VA_GRAYSON,0.953
VA_GREENE,0.8759999999999999
VA_GREENSVILLE,0.385
VA_HALIFAX,0.607
VA_HANOVER,0.867
VA_HENRICO,0.5920000000000001
VA_HENRY,0.7290000000000001
VA_HIGHLAND,0.986
VA_ISLEOFWIGHT,0.718
VA_JAMESCITY,0.8029999999999999
VA_KINGANDQUEEN,0.6709999999999999
VA_KINGGEORGE,0.767
VA_KINGWILLIAM,0.772
VA_LANCASTER,0.701
VA_LEE,0.9420000000000001
VA_LOUDOUN,0.687
VA_LOUISA,0.784
VA_LUNENBURG,0.608
VA_MADISON,0.867
VA_MATHEWS,0.88
VA_MECKLENBURG,0.599
VA_MIDDLESEX,0.792
VA_MONTGOMERY,0.8759999999999999
VA_NELSON,0.833
VA_NEWKENT,0.8170000000000001
VA_NORTHAMPTON,0.579
VA_NORTHUMBERLAND,0.7140000000000001
VA_NOTTOWAY,0.5660000000000001
VA_ORANGE,0.8240000000000001
VA_PAGE,0.9590000000000001
VA_PATRICK,0.9109999999999999
VA_PITTSYLVANIA,0.755
VA_POWHATAN,0.838
VA_PRINCEEDWARD,0.633
VA_PRINCEGEORGE,0.611
VA_PRINCEWILLIAM,0.578
VA_PULASKI,0.925
VA_RAPPAHANNOCK,0.927
VA_RICHMOND,0.648
VA_ROANOKE,0.9
VA_ROCKBRIDGE,0.946
VA_ROCKINGHAM,0.9329999999999999
VA_RUSSELL,0.978
VA_SCOTT,0.9790000000000001
VA_SHENANDOAH,0.93
VA_SMYTH,0.958
VA_SOUTHAMPTON,0.604
VA_SPOTSYLVANIA,0.755
VA_STAFFORD,0.725
VA_SURRY,0.513
VA_SUSSEX,0.39299999999999996
VA_TAZEWELL,0.951
VA_WARREN,0.909
VA_WASHINGTON,0.97
VA_WESTMORELAND,0.659
VA_WISE,0.93
VA_WYTHE,0.951
VA_YORK,0.764
VA_ALEXANDRIA,0.609
VA_ALEXANDRIACITY,0.609
VA_BEDFORDCITY,0.764
VA_BRISTOL,0.909
VA_BRISTOLCITY,0.909
VA_BUENAVISTA,0.91
VA_BUENAVISTACITY,0.91
VA_CHARLOTTESVILLE,0.691
VA_CHESAPEAKE,0.626
VA_CHESAPEAKECITY,0.626
VA_CLIFTONFORGE,0.0
VA_COLONIALHEIGHTS,0.823
VA_COVINGTON,0.841
VA_DANVILLE,0.47700000000000004
VA_EMPORIA,0.327
VA_FAIRFAXCITY,0.696
VA_FALLSCHURCH,0.799
VA_FRANKLINCITY,0.39399999999999996
VA_FREDERICKSBURG,0.642
VA_GALAX,0.858
VA_HAMPTON,0.42700000000000005
VA_HARRISONBURG,0.784
VA_HOPEWELL,0.5539999999999999
VA_LEXINGTON,0.852
VA_LYNCHBURG,0.644
VA_MANASSAS,0.617
VA_MANASSASPARK,0.5589999999999999
VA_MARTINSVILLE,0.499
VA_NEWPORTNEWS,0.49
VA_NORFOLK,0.47100000000000003
VA_NORTON,0.887
VA_PETERSBURG,0.161
VA_POQUOSON,0.951
VA_PORTSMOUTH,0.41600000000000004
VA_RADFORD,0.87
VA_RICHMONDCITY,0.408
VA_ROANOKECITY,0.642
VA_SALEM,0.882
VA_SOUTHBOSTON,0.0
VA_STAUNTON,0.8370000000000001
VA_SUFFOLK,0.523
VA_VIRGINIABEACH,0.677
VA_WAYNESBORO,0.8220000000000001
VA_WILLIAMSBURG,0.74
VA_WINCHESTER,0.745
WA_ADAMS,0.625
WA_ASOTIN,0.943
WA_BENTON,0.8240000000000001
WA_CHELAN,0.7929999999999999
WA_CLALLAM,0.87
WA_CLARK,0.8540000000000001
WA_COLUMBIA,0.93
WA_COWLITZ,0.889
WA_DOUGLAS,0.7959999999999999
WA_FERRY,0.763
WA_FRANKLIN,0.605
WA_GARFIELD,0.938
WA_GRANT,0.728
WA_GRAYSHARBOR,0.8490000000000001
WA_ISLAND,0.861
WA_JEFFERSON,0.91
WA_KING,0.687
WA_KITSAP,0.826
WA_KITTITAS,0.893
WA_KLICKITAT,0.877
WA_LEWIS,0.897
WA_LINCOLN,0.95
WA_MASON,0.861
WA_OKANOGAN,0.7390000000000001
WA_PACIFIC,0.8740000000000001
WA_PENDOREILLE,0.9159999999999999
WA_PIERCE,0.742
WA_SANJUAN,0.9259999999999999
WA_SKAGIT,0.8340000000000001
WA_SKAMANIA,0.9279999999999999
WA_SNOHOMISH,0.784
WA_SPOKANE,0.892
WA_STEVENS,0.894
WA_THURSTON,0.8240000000000001
WA_WAHKIAKUM,0.94
WA_WALLAWALLA,0.845
WA_WHATCOM,0.8540000000000001
WA_WHITMAN,0.846
WA_YAKIMA,0.637
WV_BARBOUR,0.968
WV_BERKELEY,0.878
WV_BOONE,0.985
WV_BRAXTON,0.982
WV_BROOKE,0.97
WV_CABELL,0.9159999999999999
WV_CALHOUN,0.9840000000000001
WV_CLAY,0.988
WV_DODDRIDGE,0.97
WV_FAYETTE,0.935
WV_GILMER,0.825
WV_GRANT,0.977
WV_GREENBRIER,0.946
WV_HAMPSHIRE,0.972
WV_HANCOCK,0.9570000000000001
WV_HARDY,0.938
WV_HARRISON,0.96
WV_JACKSON,0.982
WV_JEFFERSON,0.8759999999999999
WV_KANAWHA,0.8909999999999999
WV_LEWIS,0.9790000000000001
WV_LINCOLN,0.99
WV_LOGAN,0.965
WV_MCDOWELL,0.8909999999999999
WV_MARION,0.943
WV_MARSHALL,0.98
WV_MASON,0.977
WV_MERCER,0.9159999999999999
WV_MINERAL,0.953
WV_MINGO,0.971
WV_MONONGALIA,0.91
WV_MONROE,0.975
WV_MORGAN,0.973
WV_NICHOLAS,0.9840000000000001
WV_OHIO,0.932
WV_PENDLETON,0.9620000000000001
WV_PLEASANTS,0.973
WV_POCAHONTAS,0.978
WV_PRESTON,0.976
WV_PUTNAM,0.968
WV_RALEIGH,0.885
WV_RANDOLPH,0.973
WV_RITCHIE,0.987
WV_ROANE,0.9840000000000001
WV_SUMMERS,0.93
WV_TAYLOR,0.975
WV_TUCKER,0.987
WV_TYLER,0.99
WV_UPSHUR,0.976
WV_WAYNE,0.986
WV_WEBSTER,0.986
WV_WETZEL,0.987
WV_WIRT,0.985
WV_WOOD,0.9640000000000001
WV_WYOMING,0.982
WI_ADAMS,0.93
WI_ASHLAND,0.846
WI_BARRON,0.961
WI_BAYFIELD,0.867
WI_BROWN,0.865
WI_BUFFALO,0.975
WI_BURNETT,0.9159999999999999
WI_CALUMET,0.943
WI_CHIPPEWA,0.953
WI_CLARK,0.961
WI_COLUMBIA,0.958
WI_CRAWFORD,0.966
WI_DANE,0.847
WI_DODGE,0.938
WI_DOOR,0.966
WI_DOUGLAS,0.932
WI_DUNN,0.9470000000000001
WI_EAUCLAIRE,0.9309999999999999
WI_FLORENCE,0.9740000000000001
WI_FONDDULAC,0.941
WI_FOREST,0.8270000000000001
WI_GRANT,0.97
WI_GREEN,0.966
WI_GREENLAKE,0.9670000000000001
WI_IOWA,0.976
WI_IRON,0.9790000000000001
WI_JACKSON,0.893
WI_JEFFERSON,0.94
WI_JUNEAU,0.94
WI_KENOSHA,0.838
WI_KEWAUNEE,0.97
WI_LACROSSE,0.9209999999999999
WI_LAFAYETTE,0.968
WI_LANGLADE,0.9640000000000001
WI_LINCOLN,0.972
WI_MANITOWOC,0.938
WI_MARATHON,0.9129999999999999
WI_MARINETTE,0.971
WI_MARQUETTE,0.9690000000000001
WI_MENOMINEE,0.107
WI_MILWAUKEE,0.606
WI_MONROE,0.9390000000000001
WI_OCONTO,0.9670000000000001
WI_ONEIDA,0.966
WI_OUTAGAMIE,0.9129999999999999
WI_OZAUKEE,0.9490000000000001
WI_PEPIN,0.982
WI_PIERCE,0.966
WI_POLK,0.968
WI_PORTAGE,0.9420000000000001
WI_PRICE,0.971
WI_RACINE,0.797
WI_RICHLAND,0.973
WI_ROCK,0.8759999999999999
WI_RUSK,0.976
WI_STCROIX,0.9590000000000001
WI_SAUK,0.945
WI_SAWYER,0.7929999999999999
WI_SHAWANO,0.888
WI_SHEBOYGAN,0.899
WI_TAYLOR,0.9790000000000001
WI_TREMPEALEAU,0.945
WI_VERNON,0.977
WI_VILAS,0.871
WI_WALWORTH,0.919
WI_WASHBURN,0.9640000000000001
WI_WASHINGTON,0.958
WI_WAUKESHA,0.9329999999999999
WI_WAUPACA,0.971
WI_WAUSHARA,0.9390000000000001
WI_WINNEBAGO,0.925
WI_WOOD,0.95
WY_ALBANY,0.9009999999999999
WY_BIGHORN,0.9440000000000001
WY_CAMPBELL,0.932
WY_CARBON,0.888
WY_CONVERSE,0.951
WY_CROOK,0.972
WY_FREMONT,0.743
WY_GOSHEN,0.945
WY_HOTSPRINGS,0.958
WY_JOHNSON,0.965
WY_LARAMIE,0.885
WY_LINCOLN,0.9540000000000001
WY_NATRONA,0.9279999999999999
WY_NIOBRARA,0.965
WY_PARK,0.956
WY_PLATTE,0.9540000000000001
WY_SHERIDAN,0.9540000000000001
WY_SUBLETTE,0.932
WY_SWEETWATER,0.885
WY_TETON,0.884
WY_UINTA,0.924
WY_WASHAKIE,0.914
WY_WESTON,0.955
