,STATE_COUNTY,TRUMP_N,TRUMP_%,CLINTON_N,CLINTON_%,PER_CAPITA_INCOME,YEAR_x,UNINSURED_RATE,YEAR_y,SOME_COLLEGE
1217,MO_PUTNAM,1936,0.825,353,0.15,19397.0,2017.0,0.194,2017.0,0.556
1218,MO_RALLS,3969,0.754,1138,0.21600000000000005,23299.0,2017.0,0.129,2017.0,0.428
1219,MO_RANDOLPH,7529,0.73,2283,0.221,17587.0,2017.0,0.155,2017.0,0.507
1220,MO_RAY,7104,0.654,3090,0.284,24549.0,2017.0,0.127,2017.0,0.45799999999999996
1221,MO_REYNOLDS,2406,0.792,540,0.17800000000000002,18449.0,2017.0,0.176,2017.0,0.444
1222,MO_RIPLEY,4522,0.8190000000000001,830,0.15,16408.0,2017.0,0.19,2017.0,0.431
1223,MO_SALINE,5977,0.644,2789,0.301,19006.0,2017.0,0.151,2017.0,0.562
1224,MO_SCHUYLER,1505,0.777,354,0.183,18160.0,2017.0,0.213,2017.0,0.523
1225,MO_SCOTLAND,1525,0.775,365,0.185,20363.0,2017.0,0.224,2017.0,0.5329999999999999
1226,MO_SCOTT,13168,0.763,3575,0.207,20825.0,2017.0,0.143,2017.0,0.51
1227,MO_SHANNON,2966,0.76,776,0.199,16862.0,2017.0,0.185,2017.0,0.47100000000000003
1228,MO_SHELBY,2524,0.775,606,0.18600000000000005,19331.0,2017.0,0.172,2017.0,0.557
1235,MO_STODDARD,11079,0.8340000000000001,1876,0.141,22967.0,2017.0,0.16,2017.0,0.536
1236,MO_STONE,13158,0.794,2887,0.174,21733.0,2017.0,0.197,2017.0,0.44
1237,MO_SULLIVAN,1884,0.758,526,0.212,19279.0,2017.0,0.21,2017.0,0.433
1238,MO_TANEY,18276,0.777,4373,0.18600000000000005,20231.0,2017.0,0.216,2017.0,0.552
1240,MO_VERNON,6533,0.76,1707,0.199,19734.0,2017.0,0.169,2017.0,0.523
1241,MO_WARREN,11111,0.7040000000000001,3915,0.248,24692.0,2017.0,0.144,2017.0,0.5379999999999999
1243,MO_WAYNE,4658,0.8079999999999999,948,0.165,18970.0,2017.0,0.181,2017.0,0.451
1244,MO_WEBSTER,12840,0.767,3177,0.19,19955.0,2017.0,0.184,2017.0,0.524
1245,MO_WORTH,808,0.772,195,0.18600000000000005,22967.0,2017.0,0.159,2017.0,0.597
1246,MO_WRIGHT,6707,0.826,1170,0.14400000000000002,14752.0,2017.0,0.207,2017.0,0.418
1247,NY_ALBANY,47808,0.3419,83071,0.5941,32328.0,2017.0,0.073,2017.0,0.752
1248,NY_ALLEGANY,12525,0.6701,4882,0.2612,20978.0,2017.0,0.085,2017.0,0.56
1249,NY_BRONX,37797,0.0946,353646,0.8852,18171.0,2017.0,0.139,2017.0,0.504
1250,NY_BROOME,40943,0.4757,39212,0.4556,24835.0,2017.0,0.072,2017.0,0.655
1251,NY_CATTARAUGUS,19692,0.6319,9497,0.3048,22049.0,2017.0,0.095,2017.0,0.547
1252,NY_CAYUGA,17384,0.5241,13522,0.4076,24702.0,2017.0,0.075,2017.0,0.586
1253,NY_CHAUTAUQUA,31594,0.5825,19091,0.35200000000000004,22168.0,2017.0,0.079,2017.0,0.586
1254,NY_CHEMUNG,20097,0.5564,13757,0.3809,25329.0,2017.0,0.065,2017.0,0.586
1255,NY_CHENANGO,11921,0.5913,6775,0.3361,22097.0,2017.0,0.085,2017.0,0.5720000000000001
1256,NY_CLINTON,14449,0.4501,15059,0.4691,24676.0,2017.0,0.081,2017.0,0.555
1257,NY_COLUMBIA,13756,0.445,15284,0.4946,33613.0,2017.0,0.089,2017.0,0.617
1258,NY_CORTLAND,9900,0.489,8771,0.4333,23179.0,2017.0,0.075,2017.0,0.597
1260,NY_DUTCHESS,61821,0.4719,62285,0.4754,33594.0,2017.0,0.082,2017.0,0.6779999999999999
1261,NY_ERIE,188303,0.444,215456,0.5085999999999999,27978.0,2017.0,0.069,2017.0,0.7170000000000001
1262,NY_ESSEX,7958,0.4622,7762,0.4508,26582.0,2017.0,0.088,2017.0,0.561
1263,NY_FRANKLIN,8221,0.485,7297,0.4305,21575.0,2017.0,0.108,2017.0,0.506
1264,NY_FULTON,13462,0.6346,6496,0.3062,23839.0,2017.0,0.09,2017.0,0.505
1266,NY_GREENE,13073,0.5929,7405,0.3358,25700.0,2017.0,0.089,2017.0,0.536
1267,NY_HAMILTON,2064,0.64,949,0.2943,28265.0,2017.0,0.097,2017.0,0.607
1268,NY_HERKIMER,16699,0.636,8083,0.3079,23418.0,2017.0,0.083,2017.0,0.625
1269,NY_JEFFERSON,21763,0.5692,13809,0.3612,23078.0,2017.0,0.082,2017.0,0.6459999999999999
1270,NY_KINGS,141044,0.1751,640553,0.7951,25289.0,2017.0,0.124,2017.0,0.639
1271,NY_LEWIS,7400,0.6534,3146,0.2778,22942.0,2017.0,0.094,2017.0,0.5529999999999999
1272,NY_LIVINGSTON,17290,0.5757,10697,0.3562,23978.0,2017.0,0.069,2017.0,0.595
1273,NY_MADISON,15936,0.5301,11667,0.3881,25230.0,2017.0,0.072,2017.0,0.626
1274,NY_MONROE,136582,0.3927000000000001,188592,0.5423,28732.0,2017.0,0.07,2017.0,0.725
1275,NY_MONTGOMERY,11301,0.5931000000000001,6595,0.3461,23417.0,2017.0,0.083,2017.0,0.557
1276,NY_NASSAU,292025,0.4513,332154,0.5133,42400.0,2017.0,0.072,2017.0,0.741
1278,NY_NIAGARA,51961,0.5623,35559,0.3848,25991.0,2017.0,0.072,2017.0,0.662
1279,NY_ONEIDA,51437,0.5652,33743,0.3708,25103.0,2017.0,0.078,2017.0,0.601
1280,NY_ONONDAGA,83649,0.4013000000000001,112337,0.5389,28746.0,2017.0,0.072,2017.0,0.7070000000000001
1281,NY_ONTARIO,26029,0.4955,22233,0.4233,29904.0,2017.0,0.072,2017.0,0.72
1282,NY_ORANGE,76645,0.5042,68278,0.4491,30583.0,2017.0,0.082,2017.0,0.63
1283,NY_ORLEANS,10936,0.6676000000000001,4470,0.2729,22255.0,2017.0,0.093,2017.0,0.509
1284,NY_OSWEGO,27688,0.5747,17095,0.35479999999999995,23126.0,2017.0,0.082,2017.0,0.545
1285,NY_OTSEGO,13308,0.5185,10451,0.4072,24165.0,2017.0,0.09,2017.0,0.61
1286,NY_PUTNAM,27024,0.5565,19366,0.3988,40309.0,2017.0,0.073,2017.0,0.6940000000000001
1287,NY_QUEENS,149341,0.2176,517220,0.7535,26495.0,2017.0,0.159,2017.0,0.627
1288,NY_RENSSELAER,33726,0.4713000000000001,32717,0.4572,29987.0,2017.0,0.067,2017.0,0.708
1289,NY_RICHMOND,101437,0.5605,74143,0.4097,31823.0,2017.0,0.079,2017.0,0.6759999999999999
1290,NY_ROCKLAND,60911,0.4509,69342,0.5133,34591.0,2017.0,0.089,2017.0,0.644
1292,NY_SARATOGA,54575,0.4783,50913,0.4462,35176.0,2017.0,0.054,2017.0,0.772
1293,NY_SCHENECTADY,28953,0.4303,33747,0.5015999999999999,28319.0,2017.0,0.077,2017.0,0.6559999999999999
1294,NY_SCHOHARIE,8831,0.6285000000000001,4240,0.3018,26584.0,2017.0,0.083,2017.0,0.575
1295,NY_SCHUYLER,5050,0.5757,3091,0.35240000000000005,24173.0,2017.0,0.074,2017.0,0.5720000000000001
1296,NY_SENECA,7236,0.5176,5697,0.4075,23115.0,2017.0,0.09,2017.0,0.569
1297,NY_STEUBEN,26831,0.6388,12526,0.2982,25371.0,2017.0,0.082,2017.0,0.6
1298,NY_SUFFOLK,350570,0.5146000000000001,303951,0.4462,36945.0,2017.0,0.087,2017.0,0.652
1299,NY_SULLIVAN,15931,0.5318,12568,0.4196,24963.0,2017.0,0.107,2017.0,0.545
1300,NY_TIOGA,13260,0.5946,7526,0.3375,27230.0,2017.0,0.068,2017.0,0.626
1301,NY_TOMPKINS,10371,0.243,28890,0.6769,27418.0,2017.0,0.081,2017.0,0.813
1302,NY_ULSTER,35239,0.4132,44597,0.5229,30442.0,2017.0,0.092,2017.0,0.628
1303,NY_WARREN,15751,0.5015,13091,0.4168,30351.0,2017.0,0.073,2017.0,0.64
1305,NY_WAYNE,23380,0.5891,13473,0.3395,25327.0,2017.0,0.078,2017.0,0.616
1306,NY_WESTCHESTER,131238,0.312,272926,0.6487999999999999,47984.0,2017.0,0.103,2017.0,0.705
1308,NY_YATES,5660,0.5623,3659,0.3635,24457.0,2017.0,0.125,2017.0,0.469
1309,MS_ADAMS,5874,0.4245,7757,0.5606,17544.0,2017.0,0.176,2017.0,0.47100000000000003
1310,MS_ALCORN,11819,0.7995,2684,0.1816,19145.0,2017.0,0.178,2017.0,0.537
1311,MS_AMITE,4289,0.6084,2697,0.3826,16977.0,2017.0,0.209,2017.0,0.46
1312,MS_ATTALA,4897,0.5931000000000001,3242,0.3927000000000001,18422.0,2017.0,0.177,2017.0,0.5379999999999999
1313,MS_BENTON,2251,0.5609000000000001,1719,0.4284000000000001,18597.0,2017.0,0.189,2017.0,0.423
1314,MS_BOLIVAR,4590,0.332,9046,0.6544,16462.0,2017.0,0.173,2017.0,0.5589999999999999
1315,MS_CALHOUN,4390,0.6864,1910,0.2986,17034.0,2017.0,0.219,2017.0,0.419
1316,MS_CARROLL,3799,0.6872,1680,0.3039,16897.0,2017.0,0.198,2017.0,0.522
1317,MS_CHICKASAW,4127,0.5231,3649,0.4625,16677.0,2017.0,0.2,2017.0,0.423
1318,MS_CHOCTAW,2788,0.6859000000000001,1218,0.29960000000000003,17145.0,2017.0,0.173,2017.0,0.578
1319,MS_CLAIBORNE,540,0.1264,3708,0.868,12177.0,2017.0,0.176,2017.0,0.569
1320,MS_CLARKE,5137,0.6594,2585,0.3318,18066.0,2017.0,0.174,2017.0,0.5529999999999999
1321,MS_CLAY,4150,0.4149000000000001,5722,0.5720000000000001,18273.0,2017.0,0.179,2017.0,0.525
1322,MS_COAHOMA,2426,0.2722,6378,0.7156999999999999,15742.0,2017.0,0.167,2017.0,0.551
1323,MS_COPIAH,6103,0.4701,6741,0.5193,18318.0,2017.0,0.182,2017.0,0.536
1324,MS_COVINGTON,5435,0.6168,3276,0.3718,17241.0,2017.0,0.195,2017.0,0.536
1325,MS_DESOTO,43089,0.6559,20591,0.3134,25176.0,2017.0,0.141,2017.0,0.6629999999999999
1326,MS_FORREST,15461,0.5509000000000001,11716,0.4175,19736.0,2017.0,0.175,2017.0,0.645
1327,MS_FRANKLIN,2721,0.6343,1502,0.3501,24234.0,2017.0,0.174,2017.0,0.521
1328,MS_GEORGE,8696,0.8792,1027,0.1038,20217.0,2017.0,0.167,2017.0,0.491
1329,MS_GREENE,4335,0.8073999999999999,974,0.1814,14463.0,2017.0,0.183,2017.0,0.415
1330,MS_GRENADA,5970,0.5679,4424,0.4208,21084.0,2017.0,0.169,2017.0,0.54
1331,MS_HANCOCK,13811,0.7831,3344,0.1896,22621.0,2017.0,0.2,2017.0,0.5489999999999999
1332,MS_HARRISON,40354,0.6374,21169,0.3344,22677.0,2017.0,0.183,2017.0,0.601
1333,MS_HINDS,25275,0.2669,67594,0.7139,20448.0,2017.0,0.163,2017.0,0.653
1334,MS_HOLMES,1309,0.16210000000000002,6689,0.8283,12113.0,2017.0,0.184,2017.0,0.373
1335,MS_HUMPHREYS,1151,0.2706,3071,0.7221,12874.0,2017.0,0.202,2017.0,0.4
1336,MS_ISSAQUENA,298,0.4263,395,0.5650999999999999,13731.0,2017.0,0.205,2017.0,0.265
1337,MS_ITAWAMBA,8470,0.8698999999999999,1117,0.1147,18106.0,2017.0,0.174,2017.0,0.546
1338,MS_JACKSON,33629,0.6785,14657,0.2957,23879.0,2017.0,0.169,2017.0,0.612
1339,MS_JASPER,4038,0.4765,4368,0.5154,18075.0,2017.0,0.183,2017.0,0.523
1340,MS_JEFFERSON,2466,0.3954,3720,0.5964,12723.0,2017.0,0.179,2017.0,0.465
1342,MS_JONES,20133,0.7101000000000001,7791,0.2748,19519.0,2017.0,0.172,2017.0,0.5660000000000001
1343,MS_KEMPER,1778,0.3833,2827,0.6093999999999999,13795.0,2017.0,0.221,2017.0,0.389
1344,MS_LAFAYETTE,10872,0.5535,7969,0.4057,21388.0,2017.0,0.168,2017.0,0.76
1345,MS_LAMAR,18751,0.7625,5190,0.211,26345.0,2017.0,0.147,2017.0,0.728
1346,MS_LAUDERDALE,17741,0.6013000000000001,11269,0.3819,21346.0,2017.0,0.166,2017.0,0.6
1347,MS_LAWRENCE,4091,0.6428,2195,0.34490000000000004,20655.0,2017.0,0.173,2017.0,0.536
1348,MS_LEAKE,4782,0.5660000000000001,3584,0.4242,16780.0,2017.0,0.222,2017.0,0.499
1349,MS_LEE,22220,0.6751,10029,0.3047,21799.0,2017.0,0.16,2017.0,0.644
1350,MS_LEFLORE,3212,0.2883,7787,0.6990000000000001,14307.0,2017.0,0.192,2017.0,0.491
1351,MS_LINCOLN,10550,0.6944,4458,0.2934,19566.0,2017.0,0.17,2017.0,0.588
1352,MS_LOWNDES,13271,0.5189,11819,0.4621,20951.0,2017.0,0.158,2017.0,0.615
1353,MS_MADISON,28265,0.5675,20343,0.4085,33170.0,2017.0,0.13,2017.0,0.78
1354,MS_MARION,7836,0.6701,3677,0.3145,18126.0,2017.0,0.19,2017.0,0.484
1355,MS_MARSHALL,6587,0.4439,8023,0.5407,17978.0,2017.0,0.191,2017.0,0.42200000000000004
1356,MS_MONROE,10167,0.6401,5524,0.3478,18167.0,2017.0,0.191,2017.0,0.535
1357,MS_MONTGOMERY,2818,0.5640999999999999,2115,0.4233,15523.0,2017.0,0.184,2017.0,0.505
1358,MS_NESHOBA,7679,0.7277,2715,0.25730000000000003,18693.0,2017.0,0.211,2017.0,0.511
1359,MS_NEWTON,6548,0.6938,2756,0.292,18864.0,2017.0,0.183,2017.0,0.606
1360,MS_NOXUBEE,1200,0.2153,4347,0.7798999999999999,12780.0,2017.0,0.222,2017.0,0.4
1361,MS_OKTIBBEHA,8576,0.4732,8859,0.4888,20202.0,2017.0,0.183,2017.0,0.759
1362,MS_PANOLA,7449,0.4945000000000001,7431,0.4933,18073.0,2017.0,0.18,2017.0,0.509
1364,MS_PERRY,4135,0.7612000000000001,1220,0.2246,17183.0,2017.0,0.193,2017.0,0.474
1365,MS_PIKE,8009,0.491,8043,0.4931,18183.0,2017.0,0.177,2017.0,0.523
1366,MS_PONTOTOC,10336,0.7961,2386,0.1838,18576.0,2017.0,0.18,2017.0,0.48200000000000004
1367,MS_PRENTISS,7648,0.7746999999999999,2067,0.2094,16589.0,2017.0,0.183,2017.0,0.519
1368,MS_QUITMAN,1001,0.2975,2312,0.6870999999999999,13954.0,2017.0,0.204,2017.0,0.35600000000000004
1369,MS_RANKIN,47178,0.7515999999999999,14110,0.2248,26897.0,2017.0,0.122,2017.0,0.7
1370,MS_SCOTT,6122,0.5818,4268,0.4056,16789.0,2017.0,0.222,2017.0,0.38799999999999996
1371,MS_SHARKEY,692,0.316,1479,0.6753,15744.0,2017.0,0.181,2017.0,0.5820000000000001
1372,MS_SIMPSON,7393,0.6474,3874,0.3393,18314.0,2017.0,0.18,2017.0,0.44799999999999995
1373,MS_SMITH,5928,0.7772,1617,0.212,20334.0,2017.0,0.171,2017.0,0.519
1374,MS_STONE,5306,0.7532,1573,0.2233,18576.0,2017.0,0.175,2017.0,0.475
1375,MS_SUNFLOWER,2794,0.2911,6725,0.7006999999999999,12588.0,2017.0,0.185,2017.0,0.446
1376,MS_TALLAHATCHIE,2462,0.4194,3337,0.5685,12747.0,2017.0,0.187,2017.0,0.28600000000000003
1377,MS_TATE,7495,0.6446,3926,0.3377000000000001,20431.0,2017.0,0.179,2017.0,0.545
1378,MS_TIPPAH,7240,0.784,1842,0.1995,18493.0,2017.0,0.19,2017.0,0.511
1379,MS_TISHOMINGO,7166,0.8561,999,0.1193,18338.0,2017.0,0.186,2017.0,0.462
1380,MS_TUNICA,853,0.2391,2667,0.7476999999999999,15549.0,2017.0,0.146,2017.0,0.568
1381,MS_UNION,9235,0.8033,2012,0.175,19273.0,2017.0,0.191,2017.0,0.47200000000000003
1382,MS_WALTHALL,4056,0.5861999999999999,2790,0.4032,16850.0,2017.0,0.209,2017.0,0.446
1383,MS_WARREN,9767,0.503,9284,0.4782,22362.0,2017.0,0.158,2017.0,0.593
1385,MS_WAYNE,5990,0.624,3524,0.3671,18928.0,2017.0,0.188,2017.0,0.457
1386,MS_WEBSTER,3976,0.7844,1019,0.201,18728.0,2017.0,0.181,2017.0,0.5670000000000001
1387,MS_WILKINSON,1318,0.3125,2857,0.6773,18717.0,2017.0,0.173,2017.0,0.364
1388,MS_WINSTON,4910,0.5529,3850,0.4335,18501.0,2017.0,0.183,2017.0,0.55
1389,MS_YALOBUSHA,3376,0.5555,2582,0.4249,18750.0,2017.0,0.175,2017.0,0.506
1390,MS_YAZOO,4598,0.4566,5369,0.5332,14291.0,2017.0,0.177,2017.0,0.419
1391,NC_ALAMANCE,38802,0.5455,29818,0.4192,23166.0,2017.0,0.165,2017.0,0.5870000000000001
1392,NC_ALEXANDER,13833,0.7601,3756,0.2064,20440.0,2017.0,0.162,2017.0,0.451
1393,NC_ALLEGHANY,3814,0.7176,1306,0.2457,19510.0,2017.0,0.21,2017.0,0.469
1394,NC_ANSON,4506,0.4273,5859,0.5556,16752.0,2017.0,0.167,2017.0,0.442
1395,NC_ASHE,9413,0.7012,3500,0.2607,20838.0,2017.0,0.198,2017.0,0.5329999999999999
1396,NC_AVERY,6298,0.7635,1689,0.2048,21598.0,2017.0,0.207,2017.0,0.5489999999999999
1397,NC_BEAUFORT,14543,0.6075,8764,0.3661,21636.0,2017.0,0.156,2017.0,0.561
1398,NC_BERTIE,3456,0.3697,5778,0.6182,17096.0,2017.0,0.144,2017.0,0.38799999999999996
1399,NC_BLADEN,8511,0.5379999999999999,7021,0.4438,19154.0,2017.0,0.186,2017.0,0.56
1400,NC_BRUNSWICK,42717,0.625,23282,0.3406,26839.0,2017.0,0.174,2017.0,0.607
1401,NC_BUNCOMBE,55694,0.401,75421,0.5429999999999999,26159.0,2017.0,0.15,2017.0,0.703
1402,NC_BURKE,26238,0.6742,11251,0.2891,19701.0,2017.0,0.172,2017.0,0.506
1403,NC_CABARRUS,53789,0.5769,35510,0.3808,25247.0,2017.0,0.134,2017.0,0.6709999999999999
1404,NC_CALDWELL,26621,0.733,8425,0.232,19228.0,2017.0,0.17,2017.0,0.534
1405,NC_CAMDEN,3546,0.7082999999999999,1274,0.2545,25620.0,2017.0,0.133,2017.0,0.821
1406,NC_CARTERET,26569,0.7031999999999999,9939,0.2631,27496.0,2017.0,0.163,2017.0,0.674
1407,NC_CASWELL,6027,0.5444,4792,0.4328,17975.0,2017.0,0.158,2017.0,0.489
1408,NC_CATAWBA,48324,0.6679,21216,0.2932,23232.0,2017.0,0.154,2017.0,0.5589999999999999
1409,NC_CHATHAM,17105,0.4292,21065,0.5286,31175.0,2017.0,0.157,2017.0,0.625
1410,NC_CHEROKEE,10844,0.7646999999999999,2860,0.2017,18340.0,2017.0,0.192,2017.0,0.581
1411,NC_CHOWAN,4014,0.5553,2992,0.4139,19240.0,2017.0,0.163,2017.0,0.46299999999999997
1412,NC_CLAY,4437,0.7383,1367,0.2275,22081.0,2017.0,0.19,2017.0,0.654
1413,NC_CLEVELAND,28474,0.6375,14961,0.335,20062.0,2017.0,0.141,2017.0,0.528
1414,NC_COLUMBUS,14264,0.6015,9053,0.3818,19275.0,2017.0,0.182,2017.0,0.5670000000000001
1415,NC_CRAVEN,27722,0.5899,17629,0.3752,24260.0,2017.0,0.145,2017.0,0.626
1416,NC_CUMBERLAND,51265,0.4021,71605,0.5616,23067.0,2017.0,0.134,2017.0,0.716
1417,NC_CURRITUCK,9163,0.7232999999999999,2913,0.2299,25854.0,2017.0,0.15,2017.0,0.614
1418,NC_DARE,11626,0.5843,7323,0.3681,30529.0,2017.0,0.172,2017.0,0.7
1419,NC_DAVIDSON,54304,0.7256,18102,0.2419,22549.0,2017.0,0.155,2017.0,0.564
1420,NC_DAVIE,15602,0.7171,5270,0.2422,26319.0,2017.0,0.144,2017.0,0.5529999999999999
1421,NC_DUPLIN,12217,0.5858,8283,0.3972,17122.0,2017.0,0.232,2017.0,0.442
1422,NC_DURHAM,28314,0.1815,121166,0.7767000000000001,29347.0,2017.0,0.151,2017.0,0.732
1423,NC_EDGECOMBE,8261,0.332,16224,0.6518999999999999,16971.0,2017.0,0.145,2017.0,0.48
1424,NC_FORSYTH,75751,0.4261,94185,0.5297999999999999,26541.0,2017.0,0.153,2017.0,0.655
1425,NC_FRANKLIN,16368,0.539,12874,0.4239,21399.0,2017.0,0.175,2017.0,0.5589999999999999
1426,NC_GASTON,61798,0.6409,31177,0.3233,22658.0,2017.0,0.158,2017.0,0.597
1427,NC_GATES,2874,0.5329999999999999,2385,0.4423,21187.0,2017.0,0.143,2017.0,0.511
1428,NC_GRAHAM,3167,0.7881999999999999,739,0.1839,19780.0,2017.0,0.19,2017.0,0.489
1429,NC_GRANVILLE,13591,0.4969,12909,0.4719,22295.0,2017.0,0.146,2017.0,0.552
1430,NC_GREENE,4374,0.5403,3605,0.4453,18441.0,2017.0,0.201,2017.0,0.45299999999999996
1431,NC_GUILFORD,98062,0.381,149248,0.5798,26461.0,2017.0,0.148,2017.0,0.6859999999999999
1432,NC_HALIFAX,9031,0.3588,15748,0.6257,17937.0,2017.0,0.155,2017.0,0.505
1433,NC_HARNETT,27614,0.5995,16737,0.3633,20310.0,2017.0,0.155,2017.0,0.63
1434,NC_HAYWOOD,18929,0.616,10473,0.3408,24536.0,2017.0,0.153,2017.0,0.601
1435,NC_HENDERSON,35807,0.6154999999999999,19827,0.3408,25670.0,2017.0,0.171,2017.0,0.637
1436,NC_HERTFORD,3099,0.3042,6910,0.6784,17863.0,2017.0,0.156,2017.0,0.528
1437,NC_HOKE,7759,0.4257,9725,0.5335,18761.0,2017.0,0.17,2017.0,0.64
1438,NC_HYDE,1288,0.5589999999999999,965,0.4188,18408.0,2017.0,0.174,2017.0,0.485
1439,NC_IREDELL,54754,0.6631,24734,0.29960000000000003,26467.0,2017.0,0.147,2017.0,0.6459999999999999
1440,NC_JACKSON,9706,0.528,7564,0.4115,21014.0,2017.0,0.202,2017.0,0.6459999999999999
1441,NC_JOHNSTON,54372,0.6359,28362,0.3317,22410.0,2017.0,0.16,2017.0,0.585
1442,NC_JONES,2974,0.5792,2065,0.4021,20105.0,2017.0,0.17,2017.0,0.5760000000000001
1443,NC_LEE,13712,0.5466,10469,0.4174,21449.0,2017.0,0.175,2017.0,0.5589999999999999
1444,NC_LENOIR,13381,0.5141,12091,0.4645,19760.0,2017.0,0.158,2017.0,0.501
1445,NC_LINCOLN,28806,0.7197,9897,0.2473,25550.0,2017.0,0.153,2017.0,0.578
1446,NC_MACON,12127,0.6838,4876,0.275,23213.0,2017.0,0.208,2017.0,0.578
1447,NC_MADISON,6783,0.6019,3926,0.34840000000000004,19902.0,2017.0,0.152,2017.0,0.521
1448,NC_MARTIN,5897,0.4929,5846,0.4886,18783.0,2017.0,0.151,2017.0,0.5870000000000001
1449,NC_MCDOWELL,14568,0.733,4667,0.2348,18932.0,2017.0,0.155,2017.0,0.526
1450,NC_MECKLENBURG,155518,0.3289,294562,0.6229,32482.0,2017.0,0.149,2017.0,0.73
1451,NC_MITCHELL,6282,0.7759,1596,0.1971,21404.0,2017.0,0.161,2017.0,0.539
1452,NC_MONTGOMERY,7130,0.6179,4150,0.35960000000000003,18865.0,2017.0,0.201,2017.0,0.48100000000000004
1453,NC_MOORE,30487,0.6262,16328,0.3354,28913.0,2017.0,0.15,2017.0,0.691
1454,NC_NASH,23318,0.4892,23235,0.4875,22880.0,2017.0,0.154,2017.0,0.564
1456,NC_NORTHAMPTON,3582,0.3637,6144,0.6239,17919.0,2017.0,0.147,2017.0,0.447
1457,NC_ONSLOW,37122,0.6496999999999999,17514,0.3065,21084.0,2017.0,0.115,2017.0,0.6859999999999999
1458,NC_ORANGE,18557,0.2254,59923,0.7278,34465.0,2017.0,0.121,2017.0,0.8
1459,NC_PAMLICO,4258,0.6198,2448,0.3563,23724.0,2017.0,0.162,2017.0,0.57
1460,NC_PASQUOTANK,8180,0.4704,8615,0.4954,22745.0,2017.0,0.156,2017.0,0.626
1461,NC_PENDER,17639,0.6325999999999999,9354,0.3354,23526.0,2017.0,0.163,2017.0,0.595
1462,NC_PERQUIMANS,4177,0.6227,2319,0.3457,23809.0,2017.0,0.154,2017.0,0.511
1463,NC_PERSON,11185,0.5703,7832,0.3993,21292.0,2017.0,0.146,2017.0,0.591
1464,NC_PITT,35691,0.4432,41824,0.5194,23029.0,2017.0,0.144,2017.0,0.718
1465,NC_POLK,6768,0.619,3735,0.3416,24611.0,2017.0,0.177,2017.0,0.618
1466,NC_RANDOLPH,49430,0.7655,13194,0.2043,20523.0,2017.0,0.17,2017.0,0.521
1467,NC_RICHMOND,10383,0.5372,8501,0.4398,17236.0,2017.0,0.177,2017.0,0.493
1468,NC_ROBESON,20762,0.5082,19016,0.4654,15343.0,2017.0,0.217,2017.0,0.46399999999999997
1469,NC_ROCKINGHAM,26830,0.6346,14228,0.3365,21102.0,2017.0,0.15,2017.0,0.501
1470,NC_ROWAN,42810,0.6651,19400,0.3014,20912.0,2017.0,0.169,2017.0,0.524
1471,NC_RUTHERFORD,21869,0.7216,7515,0.248,19551.0,2017.0,0.155,2017.0,0.532
1472,NC_SAMPSON,14838,0.5722999999999999,10547,0.4068,19479.0,2017.0,0.203,2017.0,0.46
1473,NC_SCOTLAND,6256,0.4492,7319,0.5255,15679.0,2017.0,0.163,2017.0,0.489
1474,NC_STANLY,21964,0.7342,7094,0.2371,20504.0,2017.0,0.147,2017.0,0.552
1475,NC_STOKES,17116,0.759,4665,0.2069,21311.0,2017.0,0.145,2017.0,0.568
1476,NC_SURRY,23671,0.7352,9005,0.23260000000000006,20219.0,2017.0,0.186,2017.0,0.512
1477,NC_SWAIN,3566,0.5824,2196,0.3586,19626.0,2017.0,0.207,2017.0,0.608
1478,NC_TRANSYLVANIA,10520,0.5887,6558,0.3670000000000001,23757.0,2017.0,0.164,2017.0,0.607
1479,NC_TYRRELL,975,0.5607,720,0.414,16658.0,2017.0,0.226,2017.0,0.27
1480,NC_UNION,66705,0.631,34335,0.3248,28894.0,2017.0,0.132,2017.0,0.669
1481,NC_VANCE,7332,0.3670000000000001,12229,0.6122,17905.0,2017.0,0.159,2017.0,0.452
1482,NC_WAKE,195984,0.3716,302569,0.5738,33166.0,2017.0,0.12,2017.0,0.779
1483,NC_WARREN,3215,0.3264,6419,0.6517000000000001,19052.0,2017.0,0.178,2017.0,0.46299999999999997
1485,NC_WATAUGA,13697,0.4568,14138,0.4715,21854.0,2017.0,0.148,2017.0,0.765
1486,NC_WAYNE,27540,0.5433,21769,0.4295000000000001,21557.0,2017.0,0.167,2017.0,0.596
1487,NC_WILKES,23752,0.7589,6638,0.2121,19029.0,2017.0,0.181,2017.0,0.51
1488,NC_WILSON,17531,0.4597,19663,0.5156000000000001,20972.0,2017.0,0.18,2017.0,0.532
1489,NC_YADKIN,13880,0.7876000000000001,3160,0.1793,22726.0,2017.0,0.167,2017.0,0.508
1490,NC_YANCEY,6385,0.6411,3196,0.3209,20257.0,2017.0,0.165,2017.0,0.541
1492,CA_ALAMEDA,95922,0.1466,514842,0.7868999999999999,35763.0,2017.0,0.096,2017.0,0.7290000000000001
1493,CA_ALPINE,217,0.3605,334,0.5548,25527.0,2017.0,0.151,2017.0,0.614
1494,CA_AMADOR,10485,0.5912,6004,0.3386,27347.0,2017.0,0.104,2017.0,0.568
1495,CA_BUTTE,45144,0.4724,41567,0.435,23787.0,2017.0,0.131,2017.0,0.687
