,STATE_COUNTY,PERCENT,tax,property_tax,sales_tax,business_tax,utility_tax,hotel_tax,bonds,ordinance,infrastructure,roads,parks,social_services,mental_health,substance_abuse,affordable_housing,emergency_services,fire,police,paramedic,spending_limit,cannabis,education,library,school,land_use,TRUMP_N,TRUMP_%,CLINTON_N,CLINTON_%,PER_CAPITA_INCOME
784,CA_LOS ANGELES,74.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
785,CA_LOS ANGELES,77.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
786,CA_LOS ANGELES,76.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
787,CA_LOS ANGELES,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
788,CA_LOS ANGELES,67.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
789,CA_LOS ANGELES,73.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
790,CA_LOS ANGELES,73.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
791,CA_LOS ANGELES,69.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
792,CA_LOS ANGELES,80.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
793,CA_LOS ANGELES,73.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
794,CA_LOS ANGELES,77.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
795,CA_LOS ANGELES,73.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
796,CA_LOS ANGELES,83.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
797,CA_LOS ANGELES,74.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
798,CA_LOS ANGELES,75.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
799,CA_LOS ANGELES,79.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
800,CA_LOS ANGELES,71.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
801,CA_LOS ANGELES,67.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
802,CA_LOS ANGELES,86.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
803,CA_LOS ANGELES,78.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
804,CA_LOS ANGELES,84.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
805,CA_LOS ANGELES,77.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
806,CA_LOS ANGELES,63.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
807,CA_LOS ANGELES,75.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
808,CA_LOS ANGELES,82.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
809,CA_LOS ANGELES,64.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
810,CA_LOS ANGELES,75.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
811,CA_MADERA,71.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23357,0.5418,17029,0.395,17847
812,CA_MARIN,68.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21771,0.1563,108707,0.7805,56791
813,CA_MARIN,64.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
814,CA_MARIN,57.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21771,0.1563,108707,0.7805,56791
815,CA_MARIN,66.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21771,0.1563,108707,0.7805,56791
816,CA_MARIN,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21771,0.1563,108707,0.7805,56791
817,CA_MARIPOSA,70.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5185,0.5841,3122,0.3517,26988
818,CA_MERCED,61.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
819,CA_MERCED,51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
820,CA_MERCED,74.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
821,CA_MERCED,61.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
822,CA_STANISLAUS,69.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,78494,0.456,81647,0.4743,21663
823,CA_MERCED,60.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
824,CA_STANISLAUS,67.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,78494,0.456,81647,0.4743,21663
825,CA_MONO,79.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2111,0.4001,2773,0.5256000000000001,28046
826,CA_MONTEREY,53.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
827,CA_SAN BENITO,57.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7841,0.3576,12521,0.5710999999999999,25914
828,CA_SANTA CRUZ,53.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22438,0.17420000000000002,95249,0.7394,32295
829,CA_MONTEREY,63.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
830,CA_MONTEREY,73.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
831,CA_MONTEREY,68.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
832,CA_SAN BENITO,37.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7841,0.3576,12521,0.5710999999999999,25914
833,CA_MONTEREY,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
834,CA_MONTEREY,64.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
835,CA_SAN LUIS OBISPO,62.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56164,0.416,67107,0.4971,29954
836,CA_MONTEREY,63.4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
837,CA_SAN LUIS OBISPO,74.4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56164,0.416,67107,0.4971,29954
838,CA_NAPA,41.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17411,0.2837,39199,0.6386999999999999,34795
839,CA_SOLANO,56.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,51920,0.3126,102360,0.6162,28929
840,CA_NAPA,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,17411,0.2837,39199,0.6386999999999999,34795
841,CA_NAPA,59.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17411,0.2837,39199,0.6386999999999999,34795
842,CA_NEVADA,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,23365,0.4253,26053,0.4743,32346
843,CA_YUBA,68.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,13170,0.5727,7910,0.3439,19244
844,CA_ORANGE,60.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
845,CA_ORANGE,86.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
846,CA_ORANGE,76.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
847,CA_ORANGE,49.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
848,CA_ORANGE,45.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
849,CA_ORANGE,71.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
850,CA_ORANGE,64.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
851,CA_ORANGE,76.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
852,CA_ORANGE,63.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
853,CA_ORANGE,58.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
854,CA_ORANGE,62.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
855,CA_ORANGE,70.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
856,CA_ORANGE,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
857,CA_PLACER,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95138,0.5203,73509,0.402,34886
858,CA_PLACER,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95138,0.5203,73509,0.402,34886
859,CA_PLACER,50.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95138,0.5203,73509,0.402,34886
860,CA_PLACER,53.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,95138,0.5203,73509,0.402,34886
861,CA_PLACER,61.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95138,0.5203,73509,0.402,34886
862,CA_SACRAMENTO,65.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,189789,0.3393,326023,0.5829,26739
863,CA_PLACER,56.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,95138,0.5203,73509,0.402,34886
864,CA_PLUMAS,57.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,5420,0.5600999999999999,3459,0.3575,29806
865,CA_RIVERSIDE,66.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,333243,0.4435,373695,0.4973,23591
866,CA_RIVERSIDE,66.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,333243,0.4435,373695,0.4973,23591
867,CA_RIVERSIDE,61.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,333243,0.4435,373695,0.4973,23591
868,CA_RIVERSIDE,75.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,333243,0.4435,373695,0.4973,23591
869,CA_RIVERSIDE,70.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,333243,0.4435,373695,0.4973,23591
870,CA_RIVERSIDE,72.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,333243,0.4435,373695,0.4973,23591
871,CA_SACRAMENTO,66.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,189789,0.3393,326023,0.5829,26739
872,CA_SACRAMENTO,70.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,189789,0.3393,326023,0.5829,26739
873,CA_SACRAMENTO,66.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,189789,0.3393,326023,0.5829,26739
874,CA_SAN JOAQUIN,53.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,88936,0.3967,121124,0.5403,22589
875,CA_SACRAMENTO,65.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,189789,0.3393,326023,0.5829,26739
876,CA_SAN JOAQUIN,54.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,88936,0.3967,121124,0.5403,22589
877,CA_SACRAMENTO,69.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,189789,0.3393,326023,0.5829,26739
878,CA_SAN BENITO,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7841,0.3576,12521,0.5710999999999999,25914
879,CA_SAN BENITO,63.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7841,0.3576,12521,0.5710999999999999,25914
880,CA_SANTA CLARA,63.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
881,CA_SAN BERNARDINO,76.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271240,0.4148,340833,0.5212,21332
882,CA_SAN BERNARDINO,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,271240,0.4148,340833,0.5212,21332
883,CA_SAN BERNARDINO,67.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,271240,0.4148,340833,0.5212,21332
884,CA_SAN BERNARDINO,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,271240,0.4148,340833,0.5212,21332
885,CA_SAN BERNARDINO,65.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,271240,0.4148,340833,0.5212,21332
886,CA_SAN BERNARDINO,78.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,271240,0.4148,340833,0.5212,21332
887,CA_SAN DIEGO,50.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,477766,0.3657,735476,0.563,30668
888,CA_SAN DIEGO,57.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,477766,0.3657,735476,0.563,30668
889,CA_SAN DIEGO,65.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,477766,0.3657,735476,0.563,30668
890,CA_SAN DIEGO,64.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,477766,0.3657,735476,0.563,30668
891,CA_SAN DIEGO,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,477766,0.3657,735476,0.563,30668
892,CA_SAN DIEGO,53.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477766,0.3657,735476,0.563,30668
893,CA_SAN DIEGO,62.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477766,0.3657,735476,0.563,30668
894,CA_SAN DIEGO,83.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,477766,0.3657,735476,0.563,30668
895,CA_SAN DIEGO,65.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,477766,0.3657,735476,0.563,30668
896,CA_SAN DIEGO,70.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477766,0.3657,735476,0.563,30668
897,CA_SAN DIEGO,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,477766,0.3657,735476,0.563,30668
898,CA_SAN FRANCISCO,80.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37688,0.0929,345084,0.8504,48486
899,CA_SAN FRANCISCO,79.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,37688,0.0929,345084,0.8504,48486
900,CA_SAN JOAQUIN,65.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,88936,0.3967,121124,0.5403,22589
901,CA_SAN LUIS OBISPO,65.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56164,0.416,67107,0.4971,29954
902,CA_SAN LUIS OBISPO,57.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56164,0.416,67107,0.4971,29954
903,CA_SAN MATEO,71.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
904,CA_SAN MATEO,60.3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
905,CA_SAN MATEO,54.0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
906,CA_SAN MATEO,74.2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
907,CA_SAN MATEO,77.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
908,CA_SAN MATEO,86.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
909,CA_SAN MATEO,76.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
910,CA_SAN MATEO,79.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
911,CA_SAN MATEO,81.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
912,CA_SAN MATEO,74.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,57929,0.1843,237882,0.7567,45732
913,CA_SANTA BARBARA,73.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56365,0.3188,107142,0.6061,30352
914,CA_VENTURA,85.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,132323,0.3762,194402,0.5527000000000001,32930
915,CA_SANTA BARBARA,80.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56365,0.3188,107142,0.6061,30352
916,CA_SANTA BARBARA,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56365,0.3188,107142,0.6061,30352
917,CA_SANTA BARBARA,58.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56365,0.3188,107142,0.6061,30352
918,CA_SANTA BARBARA,57.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56365,0.3188,107142,0.6061,30352
919,CA_SANTA BARBARA,69.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56365,0.3188,107142,0.6061,30352
920,CA_SANTA BARBARA,71.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56365,0.3188,107142,0.6061,30352
921,CA_SANTA BARBARA,57.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56365,0.3188,107142,0.6061,30352
922,CA_SANTA BARBARA,57.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,56365,0.3188,107142,0.6061,30352
923,CA_SANTA CLARA,71.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
924,CA_SANTA CRUZ,65.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22438,0.17420000000000002,95249,0.7394,32295
925,CA_SANTA CLARA,65.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
926,CA_SANTA CRUZ,65.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22438,0.17420000000000002,95249,0.7394,32295
927,CA_SANTA CLARA,73.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
928,CA_SANTA CLARA,78.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
929,CA_SANTA CLARA,78.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
930,CA_SANTA CLARA,60.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
931,CA_SANTA CLARA,80.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
932,CA_SANTA CLARA,70.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
933,CA_SANTA CLARA,66.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
934,CA_SANTA CLARA,67.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
935,CA_SANTA CLARA,74.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
936,CA_SANTA CLARA,67.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
937,CA_SANTA CLARA,68.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
938,CA_SANTA CLARA,72.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,144826,0.2058,511684,0.7271,41513
939,CA_SANTA CLARA,64.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144826,0.2058,511684,0.7271,41513
940,CA_SANTA CRUZ,80.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,22438,0.17420000000000002,95249,0.7394,32295
941,CA_SANTA CRUZ,79.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22438,0.17420000000000002,95249,0.7394,32295
942,CA_SANTA CRUZ,75.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22438,0.17420000000000002,95249,0.7394,32295
