STATE_COUNTY,ASIANPER
VA_PULASKI,0.005
VA_RAPPAHANNOCK,0.005
VA_RICHMOND,0.004
VA_ROANOKECITY,0.027000000000000003
VA_ROCKBRIDGE,0.005
VA_ROCKINGHAM,0.006
VA_RUSSELL,0.002
VA_SCOTT,0.002
VA_SHENANDOAH,0.005
VA_SMYTH,0.003
VA_SOUTHAMPTON,0.002
VA_SPOTSYLVANIA,0.023
VA_STAFFORD,0.027999999999999997
VA_SURRY,0.003
VA_SUSSEX,0.004
VA_TAZEWELL,0.006
VA_WARREN,0.01
VA_WASHINGTON,0.004
VA_WESTMORELAND,0.006
VA_WISE,0.003
VA_WYTHE,0.004
VA_YORK,0.049
VA_ALEXANDRIA,0.06
VA_ALEXANDRIACITY,0.06
VA_BEDFORDCITY,0.006999999999999999
VA_BRISTOL,0.006999999999999999
VA_BRISTOLCITY,0.006999999999999999
VA_BUENAVISTA,0.004
VA_BUENAVISTACITY,0.004
VA_CHARLOTTESVILLE,0.064
VA_CHESAPEAKE,0.028999999999999998
VA_CHESAPEAKECITY,0.028999999999999998
VA_CLIFTONFORGE,0.0
VA_COLONIALHEIGHTS,0.033
VA_COVINGTON,0.006
VA_DANVILLE,0.009000000000000001
VA_EMPORIA,0.006999999999999999
VA_FAIRFAXCITY,0.152
VA_FALLSCHURCH,0.094
VA_FRANKLINCITY,0.006999999999999999
VA_FREDERICKSBURG,0.027999999999999997
VA_GALAX,0.005
VA_HAMPTON,0.022000000000000002
VA_HARRISONBURG,0.035
VA_HOPEWELL,0.008
VA_LEXINGTON,0.022000000000000002
VA_LYNCHBURG,0.025
VA_MANASSAS,0.05
VA_MANASSASPARK,0.09
VA_MARTINSVILLE,0.009000000000000001
VA_NEWPORTNEWS,0.027000000000000003
VA_NORFOLK,0.033
VA_NORTON,0.013999999999999999
VA_PETERSBURG,0.008
VA_POQUOSON,0.021
VA_PORTSMOUTH,0.011000000000000001
VA_RADFORD,0.016
VA_RICHMONDCITY,0.023
VA_ROANOKE,0.018000000000000002
VA_SALEM,0.016
VA_SOUTHBOSTON,0.0
VA_STAUNTON,0.008
VA_SUFFOLK,0.016
VA_VIRGINIABEACH,0.061
VA_WAYNESBORO,0.006999999999999999
VA_WILLIAMSBURG,0.057
VA_WINCHESTER,0.023
WA_ADAMS,0.006999999999999999
WA_ASOTIN,0.005
WA_BENTON,0.027000000000000003
WA_CHELAN,0.008
WA_CLALLAM,0.013999999999999999
WA_CLARK,0.040999999999999995
WA_COLUMBIA,0.006
WA_COWLITZ,0.015
WA_DOUGLAS,0.006999999999999999
WA_FERRY,0.006999999999999999
WA_FRANKLIN,0.018000000000000002
WA_GARFIELD,0.017
WA_GRANT,0.009000000000000001
WA_GRAYSHARBOR,0.013999999999999999
WA_ISLAND,0.044000000000000004
WA_JEFFERSON,0.016
WA_KING,0.146
WA_KITSAP,0.049
WA_KITTITAS,0.02
WA_KLICKITAT,0.006
WA_LEWIS,0.009000000000000001
WA_LINCOLN,0.004
WA_MASON,0.012
WA_OKANOGAN,0.006
WA_PACIFIC,0.02
WA_PENDOREILLE,0.006
WA_PIERCE,0.06
WA_SANJUAN,0.011000000000000001
WA_SKAGIT,0.018000000000000002
WA_SKAMANIA,0.009000000000000001
WA_SNOHOMISH,0.08900000000000001
WA_SPOKANE,0.021
WA_STEVENS,0.005
WA_THURSTON,0.052000000000000005
WA_WAHKIAKUM,0.006
WA_WALLAWALLA,0.013000000000000001
WA_WHATCOM,0.035
WA_WHITMAN,0.078
WA_YAKIMA,0.011000000000000001
WV_BARBOUR,0.002
WV_BERKELEY,0.008
WV_BOONE,0.001
WV_BRAXTON,0.002
WV_BROOKE,0.004
WV_CABELL,0.01
WV_CALHOUN,0.002
WV_CLAY,0.001
WV_DODDRIDGE,0.002
WV_FAYETTE,0.002
WV_GILMER,0.004
WV_GRANT,0.002
WV_GREENBRIER,0.004
WV_HAMPSHIRE,0.002
WV_HANCOCK,0.003
WV_HARDY,0.01
WV_HARRISON,0.005
WV_JACKSON,0.003
WV_JEFFERSON,0.012
WV_KANAWHA,0.01
WV_LEWIS,0.003
WV_LINCOLN,0.001
WV_LOGAN,0.003
WV_MCDOWELL,0.001
WV_MARION,0.005
WV_MARSHALL,0.004
WV_MASON,0.003
WV_MERCER,0.005
WV_MINERAL,0.004
WV_MINGO,0.002
WV_MONONGALIA,0.031
WV_MONROE,0.001
WV_MORGAN,0.003
WV_NICHOLAS,0.003
WV_OHIO,0.008
WV_PENDLETON,0.003
WV_PLEASANTS,0.001
WV_POCAHONTAS,0.0
WV_PRESTON,0.001
WV_PUTNAM,0.006999999999999999
WV_RALEIGH,0.009000000000000001
WV_RANDOLPH,0.003
WV_RITCHIE,0.001
WV_ROANE,0.003
WV_SUMMERS,0.002
WV_TAYLOR,0.004
WV_TUCKER,0.001
WV_TYLER,0.001
WV_UPSHUR,0.004
WV_WAYNE,0.002
WV_WEBSTER,0.001
WV_WETZEL,0.002
WV_WIRT,0.002
WV_WOOD,0.005
WV_WYOMING,0.001
WI_ADAMS,0.004
WI_ASHLAND,0.004
WI_BARRON,0.005
WI_BAYFIELD,0.003
WI_BROWN,0.027000000000000003
WI_BUFFALO,0.002
WI_BURNETT,0.003
WI_CALUMET,0.021
WI_CHIPPEWA,0.012
WI_CLARK,0.004
WI_COLUMBIA,0.005
WI_CRAWFORD,0.004
WI_DANE,0.047
WI_DODGE,0.005
WI_DOOR,0.004
WI_DOUGLAS,0.009000000000000001
WI_DUNN,0.026000000000000002
WI_EAUCLAIRE,0.033
WI_FLORENCE,0.003
WI_FONDDULAC,0.011000000000000001
WI_FOREST,0.001
WI_GRANT,0.006
WI_GREEN,0.005
WI_GREENLAKE,0.005
WI_IOWA,0.005
WI_IRON,0.003
WI_JACKSON,0.003
WI_JEFFERSON,0.006999999999999999
WI_JUNEAU,0.004
WI_KENOSHA,0.013999999999999999
WI_KEWAUNEE,0.003
WI_LACROSSE,0.040999999999999995
WI_LAFAYETTE,0.003
WI_LANGLADE,0.003
WI_LINCOLN,0.004
WI_MANITOWOC,0.025
WI_MARATHON,0.053
WI_MARINETTE,0.005
WI_MARQUETTE,0.004
WI_MENOMINEE,0.0
WI_MILWAUKEE,0.034
WI_MONROE,0.006
WI_OCONTO,0.003
WI_ONEIDA,0.005
WI_OUTAGAMIE,0.03
WI_OZAUKEE,0.017
WI_PEPIN,0.002
WI_PIERCE,0.006999999999999999
WI_POLK,0.004
WI_PORTAGE,0.027999999999999997
WI_PRICE,0.004
WI_RACINE,0.011000000000000001
WI_RICHLAND,0.005
WI_ROCK,0.01
WI_RUSK,0.003
WI_STCROIX,0.011000000000000001
WI_SAUK,0.005
WI_SAWYER,0.003
WI_SHAWANO,0.004
WI_SHEBOYGAN,0.046
WI_TAYLOR,0.003
WI_TREMPEALEAU,0.004
WI_VERNON,0.003
WI_VILAS,0.003
WI_WALWORTH,0.008
WI_WASHBURN,0.004
WI_WASHINGTON,0.011000000000000001
WI_WAUKESHA,0.027000000000000003
WI_WAUPACA,0.004
WI_WAUSHARA,0.004
WI_WINNEBAGO,0.023
WI_WOOD,0.018000000000000002
WY_ALBANY,0.027999999999999997
WY_BIGHORN,0.003
WY_CAMPBELL,0.006
WY_CARBON,0.006999999999999999
WY_CONVERSE,0.003
WY_CROOK,0.002
WY_FREMONT,0.004
WY_GOSHEN,0.003
WY_HOTSPRINGS,0.004
WY_JOHNSON,0.004
WY_LARAMIE,0.011000000000000001
WY_LINCOLN,0.003
WY_NATRONA,0.006999999999999999
WY_NIOBRARA,0.004
WY_PARK,0.006
WY_PLATTE,0.004
WY_SHERIDAN,0.006999999999999999
WY_SUBLETTE,0.005
WY_SWEETWATER,0.008
WY_TETON,0.011000000000000001
WY_UINTA,0.003
WY_WASHAKIE,0.006
WY_WESTON,0.003
