STATE_COUNTY,HISPANICPER
TX_TARRANT,0.267
TX_TAYLOR,0.221
TX_TERRELL,0.475
TX_TERRY,0.491
TX_THROCKMORTON,0.09300000000000001
TX_TITUS,0.396
TX_TOMGREEN,0.35700000000000004
TX_TRAVIS,0.335
TX_TRINITY,0.077
TX_TYLER,0.068
TX_UPSHUR,0.066
TX_UPTON,0.49
TX_UVALDE,0.693
TX_VALVERDE,0.802
TX_VANZANDT,0.092
TX_VICTORIA,0.439
TX_WALKER,0.168
TX_WALLER,0.29
TX_WARD,0.47600000000000003
TX_WASHINGTON,0.138
TX_WEBB,0.9570000000000001
TX_WHARTON,0.374
TX_WHEELER,0.248
TX_WICHITA,0.166
TX_WILBARGER,0.259
TX_WILLACY,0.872
TX_WILLIAMSON,0.23199999999999998
TX_WILSON,0.382
TX_WINKLER,0.5379999999999999
TX_WISE,0.171
TX_WOOD,0.085
TX_YOAKUM,0.5870000000000001
TX_YOUNG,0.16399999999999998
TX_ZAPATA,0.9329999999999999
TX_ZAVALA,0.9390000000000001
UT_BEAVER,0.10800000000000001
UT_BOXELDER,0.083
UT_CACHE,0.1
UT_CARBON,0.124
UT_DAGGETT,0.031
UT_DAVIS,0.084
UT_DUCHESNE,0.06
UT_EMERY,0.06
UT_GARFIELD,0.045
UT_GRAND,0.096
UT_IRON,0.077
UT_JUAB,0.037000000000000005
UT_KANE,0.037000000000000005
UT_MILLARD,0.128
UT_MORGAN,0.024
UT_PIUTE,0.07
UT_RICH,0.042
UT_SALTLAKE,0.171
UT_SANJUAN,0.044000000000000004
UT_SANPETE,0.094
UT_SEVIER,0.045
UT_SUMMIT,0.115
UT_TOOELE,0.114
UT_UINTAH,0.071
UT_UTAH,0.10800000000000001
UT_WASATCH,0.135
UT_WASHINGTON,0.098
UT_WAYNE,0.042
UT_WEBER,0.16699999999999998
VT_ADDISON,0.019
VT_BENNINGTON,0.013999999999999999
VT_CALEDONIA,0.011000000000000001
VT_CHITTENDEN,0.018000000000000002
VT_ESSEX,0.009000000000000001
VT_FRANKLIN,0.012
VT_GRANDISLE,0.011000000000000001
VT_LAMOILLE,0.013000000000000001
VT_ORANGE,0.01
VT_ORLEANS,0.011000000000000001
VT_RUTLAND,0.011000000000000001
VT_WASHINGTON,0.017
VT_WINDHAM,0.018000000000000002
VT_WINDSOR,0.012
VA_ACCOMACK,0.086
VA_ALBEMARLE,0.055
VA_ALLEGHANY,0.011000000000000001
VA_AMELIA,0.023
VA_AMHERST,0.019
VA_APPOMATTOX,0.011000000000000001
VA_ARLINGTON,0.151
VA_AUGUSTA,0.021
VA_BATH,0.021
VA_BEDFORD,0.016
VA_BLAND,0.006
VA_BOTETOURT,0.011000000000000001
VA_BRUNSWICK,0.017
VA_BUCHANAN,0.004
VA_BUCKINGHAM,0.017
VA_CAMPBELL,0.017
VA_CAROLINE,0.034
VA_CARROLL,0.026000000000000002
VA_CHARLESCITY,0.012
VA_CHARLOTTE,0.019
VA_CHESTERFIELD,0.07200000000000001
VA_CLARKE,0.035
VA_CRAIG,0.006999999999999999
VA_CULPEPER,0.08900000000000001
VA_CUMBERLAND,0.018000000000000002
VA_DICKENSON,0.005
VA_DINWIDDIE,0.024
VA_ESSEX,0.031
VA_FAIRFAX,0.156
VA_FAUQUIER,0.064
VA_FLOYD,0.027000000000000003
VA_FLUVANNA,0.03
VA_FRANKLIN,0.025
VA_FREDERICK,0.066
VA_GILES,0.012
VA_GLOUCESTER,0.025
VA_GOOCHLAND,0.021
VA_GRAYSON,0.027000000000000003
VA_GREENE,0.042
VA_GREENSVILLE,0.013999999999999999
VA_HALIFAX,0.016
VA_HANOVER,0.021
VA_HENRICO,0.049
VA_HENRY,0.047
VA_HIGHLAND,0.008
VA_ISLEOFWIGHT,0.019
VA_JAMESCITY,0.045
VA_KINGANDQUEEN,0.026000000000000002
VA_KINGGEORGE,0.033
VA_KINGWILLIAM,0.02
VA_LANCASTER,0.01
VA_LEE,0.016
VA_LOUDOUN,0.124
VA_LOUISA,0.023
VA_LUNENBURG,0.036000000000000004
VA_MADISON,0.018000000000000002
VA_MATHEWS,0.012
VA_MECKLENBURG,0.025
VA_MIDDLESEX,0.015
VA_MONTGOMERY,0.027000000000000003
VA_NELSON,0.031
VA_NEWKENT,0.021
VA_NORTHAMPTON,0.071
VA_NORTHUMBERLAND,0.031
VA_NOTTOWAY,0.038
VA_ORANGE,0.034
VA_PAGE,0.016
VA_PATRICK,0.024
VA_PITTSYLVANIA,0.021
VA_POWHATAN,0.018000000000000002
VA_PRINCEEDWARD,0.022000000000000002
VA_PRINCEGEORGE,0.057999999999999996
VA_PRINCEWILLIAM,0.203
VA_PULASKI,0.012
VA_RAPPAHANNOCK,0.031
VA_RICHMOND,0.055
VA_ROANOKE,0.021
VA_ROCKBRIDGE,0.013000000000000001
VA_ROCKINGHAM,0.053
VA_RUSSELL,0.01
VA_SCOTT,0.01
VA_SHENANDOAH,0.061
VA_SMYTH,0.016
VA_SOUTHAMPTON,0.011000000000000001
VA_SPOTSYLVANIA,0.076
VA_STAFFORD,0.092
VA_SURRY,0.012
VA_SUSSEX,0.022000000000000002
VA_TAZEWELL,0.006999999999999999
VA_WARREN,0.035
VA_WASHINGTON,0.013000000000000001
VA_WESTMORELAND,0.057
VA_WISE,0.011000000000000001
VA_WYTHE,0.01
VA_YORK,0.044000000000000004
VA_ALEXANDRIA,0.161
VA_ALEXANDRIACITY,0.161
VA_BEDFORD,0.022000000000000002
VA_BRISTOL,0.012
VA_BRISTOLCITY,0.012
VA_BUENAVISTA,0.015
VA_BUENAVISTACITY,0.015
VA_CHARLOTTESVILLE,0.051
VA_CHESAPEAKE,0.044000000000000004
VA_CHESAPEAKECITY,0.044000000000000004
VA_CLIFTONFORGE,0.0
VA_COLONIALHEIGHTS,0.039
VA_COVINGTON,0.015
VA_DANVILLE,0.028999999999999998
VA_EMPORIA,0.044000000000000004
VA_FAIRFAX,0.158
VA_FALLSCHURCH,0.09
VA_FRANKLIN,0.016
VA_FREDERICKSBURG,0.107
VA_GALAX,0.14
VA_HAMPTON,0.045
VA_HARRISONBURG,0.157
VA_HOPEWELL,0.066
VA_LEXINGTON,0.038
VA_LYNCHBURG,0.03
VA_MANASSAS,0.314
VA_MANASSASPARK,0.325
VA_MARTINSVILLE,0.04
VA_NEWPORTNEWS,0.075
VA_NORFOLK,0.066
VA_NORTON,0.017
VA_PETERSBURG,0.038
VA_POQUOSON,0.018000000000000002
VA_PORTSMOUTH,0.031
VA_RADFORD,0.023
VA_RICHMOND,0.063
VA_ROANOKE,0.055
VA_SALEM,0.024
VA_SOUTHBOSTON,0.0
VA_STAUNTON,0.022000000000000002
VA_SUFFOLK,0.028999999999999998
VA_VIRGINIABEACH,0.066
VA_WAYNESBORO,0.064
VA_WILLIAMSBURG,0.067
VA_WINCHESTER,0.154
WA_ADAMS,0.593
WA_ASOTIN,0.03
WA_BENTON,0.187
WA_CHELAN,0.258
WA_CLALLAM,0.051
WA_CLARK,0.076
WA_COLUMBIA,0.062
WA_COWLITZ,0.078
WA_DOUGLAS,0.287
WA_FERRY,0.034
WA_FRANKLIN,0.512
WA_GARFIELD,0.04
WA_GRANT,0.38299999999999995
WA_GRAYSHARBOR,0.086
WA_ISLAND,0.055
WA_JEFFERSON,0.027999999999999997
WA_KING,0.08900000000000001
WA_KITSAP,0.062
WA_KITTITAS,0.076
WA_KLICKITAT,0.107
WA_LEWIS,0.087
WA_LINCOLN,0.023
WA_MASON,0.08
WA_OKANOGAN,0.17600000000000002
WA_PACIFIC,0.08
WA_PENDOREILLE,0.03
WA_PIERCE,0.092
WA_SANJUAN,0.054000000000000006
WA_SKAGIT,0.16899999999999998
WA_SKAMANIA,0.05
WA_SNOHOMISH,0.09
WA_SPOKANE,0.045
WA_STEVENS,0.027000000000000003
WA_THURSTON,0.071
WA_WAHKIAKUM,0.027000000000000003
WA_WALLAWALLA,0.19699999999999998
WA_WHATCOM,0.078
WA_WHITMAN,0.046
WA_YAKIMA,0.45
WV_BARBOUR,0.006
WV_BERKELEY,0.038
WV_BOONE,0.004
WV_BRAXTON,0.005
WV_BROOKE,0.006999999999999999
WV_CABELL,0.011000000000000001
WV_CALHOUN,0.006999999999999999
WV_CLAY,0.004
WV_DODDRIDGE,0.005
WV_FAYETTE,0.009000000000000001
WV_GILMER,0.057
WV_GRANT,0.01
WV_GREENBRIER,0.012
WV_HAMPSHIRE,0.01
WV_HANCOCK,0.01
WV_HARDY,0.034
WV_HARRISON,0.013000000000000001
WV_JACKSON,0.006
WV_JEFFERSON,0.047
WV_KANAWHA,0.009000000000000001
WV_LEWIS,0.006
WV_LINCOLN,0.004
WV_LOGAN,0.006999999999999999
WV_MCDOWELL,0.004
WV_MARION,0.009000000000000001
WV_MARSHALL,0.008
WV_MASON,0.004
WV_MERCER,0.008
WV_MINERAL,0.006999999999999999
WV_MINGO,0.004
WV_MONONGALIA,0.018000000000000002
WV_MONROE,0.006
WV_MORGAN,0.01
WV_NICHOLAS,0.006
WV_OHIO,0.008
WV_PENDLETON,0.009000000000000001
WV_PLEASANTS,0.008
WV_POCAHONTAS,0.008
WV_PRESTON,0.006999999999999999
WV_PUTNAM,0.009000000000000001
WV_RALEIGH,0.013000000000000001
WV_RANDOLPH,0.006999999999999999
WV_RITCHIE,0.005
WV_ROANE,0.006999999999999999
WV_SUMMERS,0.013999999999999999
WV_TAYLOR,0.008
WV_TUCKER,0.006
WV_TYLER,0.005
WV_UPSHUR,0.01
WV_WAYNE,0.005
WV_WEBSTER,0.005
WV_WETZEL,0.005
WV_WIRT,0.005
WV_WOOD,0.009000000000000001
WV_WYOMING,0.004
WI_ADAMS,0.038
WI_ASHLAND,0.019
WI_BARRON,0.019
WI_BAYFIELD,0.011000000000000001
WI_BROWN,0.073
WI_BUFFALO,0.017
WI_BURNETT,0.013000000000000001
WI_CALUMET,0.035
WI_CHIPPEWA,0.013000000000000001
WI_CLARK,0.037000000000000005
WI_COLUMBIA,0.025
WI_CRAWFORD,0.009000000000000001
WI_DANE,0.059000000000000004
WI_DODGE,0.04
WI_DOOR,0.024
WI_DOUGLAS,0.011000000000000001
WI_DUNN,0.013999999999999999
WI_EAUCLAIRE,0.018000000000000002
WI_FLORENCE,0.008
WI_FONDDULAC,0.043
WI_FOREST,0.015
WI_GRANT,0.013000000000000001
WI_GREEN,0.027999999999999997
WI_GREENLAKE,0.039
WI_IOWA,0.013999999999999999
WI_IRON,0.006
WI_JACKSON,0.025
WI_JEFFERSON,0.066
WI_JUNEAU,0.026000000000000002
WI_KENOSHA,0.11800000000000001
WI_KEWAUNEE,0.023
WI_LACROSSE,0.015
WI_LAFAYETTE,0.031
WI_LANGLADE,0.016
WI_LINCOLN,0.012
WI_MANITOWOC,0.031
WI_MARATHON,0.022000000000000002
WI_MARINETTE,0.013000000000000001
WI_MARQUETTE,0.025
WI_MENOMINEE,0.042
WI_MILWAUKEE,0.133
WI_MONROE,0.037000000000000005
WI_OCONTO,0.013999999999999999
WI_ONEIDA,0.011000000000000001
WI_OUTAGAMIE,0.036000000000000004
WI_OZAUKEE,0.023
WI_PEPIN,0.01
WI_PIERCE,0.015
WI_POLK,0.015
WI_PORTAGE,0.026000000000000002
WI_PRICE,0.011000000000000001
WI_RACINE,0.115
WI_RICHLAND,0.02
WI_ROCK,0.076
WI_RUSK,0.012
WI_STCROIX,0.02
WI_SAUK,0.043
WI_SAWYER,0.016
WI_SHAWANO,0.022000000000000002
WI_SHEBOYGAN,0.055
WI_TAYLOR,0.015
WI_TREMPEALEAU,0.057999999999999996
WI_VERNON,0.013000000000000001
WI_VILAS,0.013000000000000001
WI_WALWORTH,0.10300000000000001
WI_WASHBURN,0.013000000000000001
WI_WASHINGTON,0.026000000000000002
WI_WAUKESHA,0.040999999999999995
WI_WAUPACA,0.025
WI_WAUSHARA,0.054000000000000006
WI_WINNEBAGO,0.035
WI_WOOD,0.022000000000000002
WY_ALBANY,0.08800000000000001
WY_BIGHORN,0.084
WY_CAMPBELL,0.078
WY_CARBON,0.168
WY_CONVERSE,0.063
WY_CROOK,0.02
WY_FREMONT,0.055999999999999994
WY_GOSHEN,0.09699999999999999
WY_HOTSPRINGS,0.022000000000000002
WY_JOHNSON,0.032
WY_LARAMIE,0.131
WY_LINCOLN,0.043
WY_NATRONA,0.069
WY_NIOBRARA,0.021
WY_PARK,0.048
WY_PLATTE,0.067
WY_SHERIDAN,0.035
WY_SUBLETTE,0.069
WY_SWEETWATER,0.153
WY_TETON,0.15
WY_UINTA,0.08800000000000001
WY_WASHAKIE,0.136
WY_WESTON,0.03
