Year,STATE_COUNTY,Yes,No,Issue,Issue2,Issue3
2016,AL_COVINGTON,4172,5347,increase_requirements_for_impeachment
2016,AL_CRENSHAW,2167,1797,increase_requirements_for_impeachment
2016,AL_CULLMAN	11,863,14360,11368,increase_requirements_for_impeachment
2016,AL_DALE,5663,6875,increase_requirements_for_impeachment
2016,AL_DALLAS,4697,7606,increase_requirements_for_impeachment
2016,AL_DEKALB,6221,9625,increase_requirements_for_impeachment
2016,AL_ELMORE,13839,13217,increase_requirements_for_impeachment
2016,AL_ESCAMBIA,3993,4792,increase_requirements_for_impeachment
2016,AL_ETOWAH,13424,17362,increase_requirements_for_impeachment
2016,AL_FAYETTE,2621,2660,increase_requirements_for_impeachment
2016,AL_FRANKLIN,3233,4120,increase_requirements_for_impeachment
2016,AL_GENEVA,3613,4095,increase_requirements_for_impeachment
2016,AL_GREENE,851,2377,increase_requirements_for_impeachment
2016,AL_HALE,2819,1710,increase_requirements_for_impeachment
2016,AL_HENRY,2297,2786,increase_requirements_for_impeachment
2016,AL_HOUSTON,13289,16220,increase_requirements_for_impeachment
2016,AL_JACKSON,5417,7243,increase_requirements_for_impeachment
2016,AL_JEFFERSON,110096,120485,increase_requirements_for_impeachment
2016,AL_LAMAR,1895,2113,increase_requirements_for_impeachment
2016,AL_LAUDERDALE,10861,14372,increase_requirements_for_impeachment
2016,AL_LAWRENCE,4674,4786,increase_requirements_for_impeachment
2016,AL_LEE,20148,22000,increase_requirements_for_impeachment
2016,AL_LIMESTONE,13083,14762,increase_requirements_for_impeachment
2016,AL_LOWNDES,1408,2207,increase_requirements_for_impeachment
2016,AL_MACON,4184,2458,increase_requirements_for_impeachment
2016,AL_MADISON,52701,64091,increase_requirements_for_impeachment
2016,AL_MARENGO,3666,3052,increase_requirements_for_impeachment
2016,AL_MARION,4327,4245,increase_requirements_for_impeachment
2016,AL_MARSHALL,10370,13405,increase_requirements_for_impeachment
2016,AL_MOBILE,49517,64746,increase_requirements_for_impeachment
2016,AL_MONROE,3312,3126,increase_requirements_for_impeachment
2016,AL_MONTGOMERY,34533,34923,increase_requirements_for_impeachment
2016,AL_MORGAN,14825,19404,increase_requirements_for_impeachment
2016,AL_PERRY,1377,1730,increase_requirements_for_impeachment
2016,AL_PICKENS,3220,2497,increase_requirements_for_impeachment
2016,AL_PIKE,4048,4435,increase_requirements_for_impeachment
2016,AL_RANDOLPH,3291,3034,increase_requirements_for_impeachment
2016,AL_RUSSELL,6361,5908,increase_requirements_for_impeachment
2016,AL_ST,Clair,12780,increase_requirements_for_impeachment
2016,AL_SHELBY,31064,43152,increase_requirements_for_impeachment
2016,AL_SUMTER,1431,1048,increase_requirements_for_impeachment
2016,AL_TALLADEGA,12301,11587,increase_requirements_for_impeachment
2016,AL_TALLAPOOSA,5964,7348,increase_requirements_for_impeachment
2016,AL_TUSCALOOSA,27821,31275,increase_requirements_for_impeachment
2016,AL_WALKER,10635,10195,increase_requirements_for_impeachment
2016,AL_WASHINGTON,2740,2930,increase_requirements_for_impeachment
2016,AL_WILCOX,1327,2216,increase_requirements_for_impeachment
2016,AL_WINSTON,3214,3412,increase_requirements_for_impeachment
2016,AL_AUTAUGA	8,548,5733,7327,right_to_work
2016,AL_BALDWIN	30,861,17520,28933,right_to_work
2016,AL_BARBOUR	3,318,2644,2552,right_to_work
2016,AL_BIBB,4545,2266,right_to_work
2016,AL_BLOUNT,14130,5506,right_to_work
2016,AL_BULLOCK	1,582,1553,822,right_to_work
2016,AL_BUTLER,3434,2656,right_to_work
2016,AL_CALHOUN	13,662,9170,15617,right_to_work
2016,AL_CHAMBERS,5745,4575,right_to_work
2016,AL_CHEROKEE,5429,2179,right_to_work
2016,AL_CHILTON	5,676,4019,4762,right_to_work
2016,AL_CHOCTAW	1,861,1382,1382,right_to_work
2016,AL_CLARKE,4926,3971,right_to_work
2016,AL_CLAY,3283,1291,right_to_work
2016,AL_CLEBURNE,2947,1185,right_to_work
2016,AL_COFFEE,11671,3737,right_to_work
2016,AL_COLBERT	7,457,7145,5779,right_to_work
2016,AL_CONECUH	2,230,1607,1365,right_to_work
2016,AL_COOSA,2464,1356,right_to_work
2016,AL_COVINGTON,7905,2636,right_to_work
2016,AL_CRENSHAW,2667,1638,right_to_work
2016,AL_CULLMAN	11,863,7311,9633,right_to_work
2016,AL_DALE,10268,3667,right_to_work
2016,AL_DALLAS,7593,5483,right_to_work
2016,AL_DEKALB,13086,4526,right_to_work
2016,AL_ELMORE,19941,9243,right_to_work
2016,AL_ESCAMBIA,6891,2538,right_to_work
2016,AL_ETOWAH,23074,11240,right_to_work
2016,AL_FAYETTE,4030,1828,right_to_work
2016,AL_FRANKLIN,4910,3191,right_to_work
2016,AL_GENEVA,6233,2353,right_to_work
2016,AL_GREENE,1348,1987,right_to_work
2016,AL_HALE,2538,2394,right_to_work
2016,AL_HENRY,3983,1532,right_to_work
2016,AL_HOUSTON,25051,7698,right_to_work
2016,AL_JACKSON,10028,4178,right_to_work
2016,AL_JEFFERSON,162919,86287,right_to_work
2016,AL_LAMAR,3049,1344,right_to_work
2016,AL_LAUDERDALE,18935,9728,right_to_work
2016,AL_LAWRENCE,6818,3765,right_to_work
2016,AL_LEE,32746,13433,right_to_work
2016,AL_LIMESTONE,22710,8231,right_to_work
2016,AL_LOWNDES,2410,1293,right_to_work
2016,AL_MACON,3300,3632,right_to_work
2016,AL_MADISON,93287,35329,right_to_work
